"id","id_toko","nama_dokumen","link_dokumen","link_folder","created_at","drive_file_id","drive_folder_id"
35,1025,fotoExisting,https://drive.google.com/file/d/11Q31OEoRASkjC5JBH_pmVwMSvXa462LA/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"11Q31OEoRASkjC5JBH_pmVwMSvXa462LA","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
36,1025,fotoExisting,https://drive.google.com/file/d/17fcjxljS3j2T03WNa5lSJKfUfZAMu4zS/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"17fcjxljS3j2T03WNa5lSJKfUfZAMu4zS","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
37,1025,fotoExisting,https://drive.google.com/file/d/1QhmMbrUPQmopwlItUfJaouMS6hQTmbr-/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"1QhmMbrUPQmopwlItUfJaouMS6hQTmbr-","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
38,1025,fotoExisting,https://drive.google.com/file/d/18xFjwjTJ9RvN3w6fjXWB_0CD1-YE5pRN/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"18xFjwjTJ9RvN3w6fjXWB_0CD1-YE5pRN","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
39,1025,fotoExisting,https://drive.google.com/file/d/1xPYlJ-OPl9sOrkPznc-NvvP-IqtmXBL7/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"1xPYlJ-OPl9sOrkPznc-NvvP-IqtmXBL7","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
40,1025,fotoExisting,https://drive.google.com/file/d/14xbkjxQJCYWaR6Ml0pwcQrn-XkgLGHi6/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"14xbkjxQJCYWaR6Ml0pwcQrn-XkgLGHi6","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
41,1025,fotoExisting,https://drive.google.com/file/d/1Ri7YxdNhE1_mhUAvO5RBir1IBWYeUCb7/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"1Ri7YxdNhE1_mhUAvO5RBir1IBWYeUCb7","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
42,1025,fotoExisting,https://drive.google.com/file/d/14MrttMkYgRoug6jW42ETfEQlesuV3jD8/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"14MrttMkYgRoug6jW42ETfEQlesuV3jD8","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
43,1025,fotoExisting,https://drive.google.com/file/d/1D_q1xPkhZR6oohRDAqDESFvnaFqxBv16/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"1D_q1xPkhZR6oohRDAqDESFvnaFqxBv16","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
44,1025,fotoExisting,https://drive.google.com/file/d/1WapPbjIaZ8AiN5JC02vqY955Xyve0paX/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"1WapPbjIaZ8AiN5JC02vqY955Xyve0paX","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
45,1025,fotoExisting,https://drive.google.com/file/d/1WboTgZzhqH3lQKOZDSV54Mhpl-zfKsP4/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"1WboTgZzhqH3lQKOZDSV54Mhpl-zfKsP4","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
46,1025,fotoExisting,https://drive.google.com/file/d/15fccMnsyuOplynN5jevciXnYo7Pym8FP/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"15fccMnsyuOplynN5jevciXnYo7Pym8FP","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
47,1025,fotoExisting,https://drive.google.com/file/d/1DtBMaFS1qALyLwNPKKbnJ1DXmThm06YL/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"1DtBMaFS1qALyLwNPKKbnJ1DXmThm06YL","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
48,1025,fotoExisting,https://drive.google.com/file/d/17o_dh9gU52dsxQf5tKjRGzeB7ivXXSAC/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"17o_dh9gU52dsxQf5tKjRGzeB7ivXXSAC","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
